"","SimNumber","Targets","Span","Samples","Errors","Offset","OffsetVaria"
"8556",8556,6973,42,16,28,34.7570012556389,0.0817664080876857
"8557",8557,6874,64,16,12,-36.6541746538132,20.4114556347311
"8558",8558,6863,77,12,15,-7.07589855883271,24.3458039129302
"8559",8559,6983,44,2,12,-20.6463097129017,15.0778963562567
"8560",8560,6953,36,23,15,-8.0080479150638,12.1089025661731
"8561",8561,6942,52,8,15,-15.4031211510301,11.522685330352
"8562",8562,6842,88,5,13,-32.712636445649,10.8842512477615
"8563",8563,6956,91,11,8,27.2744204383343,9.11812843740755
"8564",8564,6906,55,13,12,-45.1255333377048,16.8125747695586
"8565",8565,6828,82,22,26,33.4100980078802,4.48116502225492
"8566",8566,6873,56,14,22,7.85568710416555,17.6527510943667
"8567",8567,6857,38,24,30,-22.653725091368,23.8313232616219
"8568",8568,6974,29,14,14,-3.48018673248589,7.73664970962657
"8569",8569,6864,68,20,28,41.6727512609214,13.2064358563116
"8570",8570,6867,76,15,32,-13.1179409101605,21.7456225951137
"8571",8571,6953,60,8,16,46.2420389521867,17.0821531420692
"8572",8572,6921,86,20,19,-4.25488213077188,3.32280277433502
"8573",8573,6984,25,24,12,3.03984666243196,25.7024100950579
"8574",8574,6988,50,24,17,-36.0234668944031,9.32231636777078
"8575",8575,6843,50,25,12,30.1117056282237,23.9592140424035
"8576",8576,6997,32,20,16,-37.0805642101914,24.4915865228667
"8577",8577,6904,78,7,17,31.1624648282304,13.7064441860544
"8578",8578,6860,48,2,17,42.9846509825438,5.25213963485463
"8579",8579,6927,79,5,11,45.246652350761,0.741142541456735
"8580",8580,6854,35,21,22,10.9708719654009,6.99597076139413
"8581",8581,6805,90,11,9,-37.9125894978642,13.8326102544116
"8582",8582,6838,88,16,23,-5.89094534516335,6.60959617914376
"8583",8583,6830,54,6,28,-31.1561292037368,20.1180571883565
"8584",8584,6872,47,13,24,-21.1761190323159,26.3472186454702
"8585",8585,6897,49,25,30,-40.4354969970882,10.7786654775175
"8586",8586,6819,65,12,21,3.58662202488631,22.9905252390101
"8587",8587,6834,43,22,14,-32.6315954094753,11.5250493059417
"8588",8588,6909,78,10,8,25.4617437021807,15.8354742434127
"8589",8589,6805,93,11,27,-13.7028383323923,18.9483452860424
"8590",8590,6986,79,3,10,-26.2018398847431,0.411476102933288
"8591",8591,6833,80,23,32,42.3905908595771,13.2748984536477
"8592",8592,6821,52,4,23,-15.523297036998,19.9028141673687
"8593",8593,6858,72,19,11,19.897066662088,12.2497927139371
"8594",8594,6982,71,3,24,7.53225844819099,21.8071093068887
"8595",8595,6896,54,13,21,-23.0940257897601,2.14489023592509
"8596",8596,6954,56,14,20,-36.2255716929212,12.7353770499951
"8597",8597,6874,48,13,8,37.7116800285876,23.0247487329075
"8598",8598,6899,29,19,30,-48.8242682535201,15.5187317771695
"8599",8599,6970,31,16,30,21.0407421225682,5.35407074871357
"8600",8600,6872,53,13,11,-48.3684046193957,0.383377410571556
"8601",8601,6895,79,21,15,34.0905361808836,8.96640870444965
"8602",8602,6956,98,8,26,-19.7691180510446,11.8498754354364
"8603",8603,6821,26,5,15,35.5026811128482,21.8145225002316
"8604",8604,6891,80,20,26,-0.616714404895902,10.695030782256
"8605",8605,6806,48,3,29,-48.5933344811201,8.98551725725643
"8606",8606,6852,71,17,21,7.74199475999922,4.55905501756957
"8607",8607,6971,58,17,15,-0.453581195324659,24.7460774715021
"8608",8608,6807,48,4,19,-2.49247765168548,17.3520946369362
"8609",8609,6837,79,10,24,-11.7967653321102,5.82600417059357
"8610",8610,6808,37,16,30,18.5514244716614,0.39591984370444
"8611",8611,6828,100,2,18,-40.8138634404168,14.7721219188834
"8612",8612,6806,92,6,14,31.4192516729236,16.6701266106351
"8613",8613,6961,56,2,32,-17.0401128241792,14.74461712947
"8614",8614,6954,91,8,17,-25.9556354023516,11.5310741570538
"8615",8615,6854,43,11,25,-47.1879301127046,8.20458661999414
"8616",8616,6875,98,24,21,-46.1894374340773,4.1079222474678
"8617",8617,6978,83,20,20,-15.6761143356562,4.78948978105979
"8618",8618,6978,98,8,15,-43.0750176776201,18.6115730449166
"8619",8619,6925,34,19,23,14.4227093784139,10.9118957826744
"8620",8620,6935,72,18,22,42.107440601103,10.6054631655929
"8621",8621,6950,29,8,8,-32.662325934507,12.7208223988956
"8622",8622,6917,25,13,22,-12.6581144053489,16.6678873386232
"8623",8623,6811,80,10,27,-41.2437791004777,17.9166645853643
"8624",8624,6964,69,12,16,22.8429113747552,7.88875471444824
"8625",8625,6822,50,4,12,45.4677362460643,6.8687509872918
"8626",8626,6862,79,9,28,-30.3684427170083,2.9205638881186
"8627",8627,6853,45,19,27,38.3893112419173,14.6652048089989
"8628",8628,6823,28,16,15,28.3974604681134,6.75872719613393
"8629",8629,6840,35,11,19,-23.9161288598552,2.18429444408044
"8630",8630,6995,70,5,11,-43.7842432409525,6.40903330256487
"8631",8631,6826,33,8,13,45.1758980751038,19.7759855264204
"8632",8632,6914,81,21,30,-32.5721800792962,21.6929211306954
"8633",8633,6918,61,6,25,0.324983149766922,13.9606160830664
"8634",8634,6865,66,7,15,22.7809705073014,12.4596010602145
"8635",8635,6887,78,9,26,-14.9465843336657,26.2999470186555
"8636",8636,6832,75,4,11,-17.6769412821159,1.4421888392882
"8637",8637,6914,50,22,28,-45.2876879367977,5.89205956686684
"8638",8638,6828,90,16,16,-2.49890414997935,24.2372436551026
"8639",8639,6808,61,8,21,-32.5716390972957,2.27470115071838
"8640",8640,6954,72,13,9,-15.825156448409,2.28360102023347
"8641",8641,6948,51,5,12,25.7068800274283,5.87092068779143
"8642",8642,6808,95,12,20,-9.04710639733821,13.0081460189463
"8643",8643,6969,86,5,18,29.5566561399028,6.52774282254046
"8644",8644,6896,44,13,30,2.7321397094056,12.483628451
"8645",8645,6828,26,14,8,4.59411588963121,1.62093801101902
"8646",8646,6870,32,15,11,48.0735611403361,13.4023601077748
"8647",8647,7000,85,18,32,49.7557763010263,0.35684389865282
"8648",8648,6820,97,4,25,-21.8526159413159,16.2241982590831
"8649",8649,6931,69,25,18,-43.942561163567,18.0289681901534
"8650",8650,6996,32,5,31,32.8784453449771,15.7996731307975
"8651",8651,6923,43,2,16,28.6601731786504,12.8920085935532
"8652",8652,6868,47,2,20,-33.9072552975267,3.72138998416974
"8653",8653,6966,30,23,15,-39.5982364891097,7.9055021976314
"8654",8654,6870,100,6,21,-44.1140433307737,10.953420846269
"8655",8655,6893,80,22,29,26.9036793150008,8.41435005644848
"8656",8656,6849,88,10,25,38.9699065824971,10.7222789582119
"8657",8657,6877,51,15,26,28.4809604054317,25.7331561409691
"8658",8658,6842,99,6,32,35.1053908234462,14.1280432101651
"8659",8659,6882,44,13,21,28.176824003458,17.245628513234
"8660",8660,6986,36,24,9,-17.1492407564074,20.7711937684661
"8661",8661,6829,30,7,13,10.0744537310675,0.15093814133876
"8662",8662,6991,78,19,18,-0.614918535575271,3.49087585880933
"8663",8663,6885,41,4,15,-31.3998477999121,7.80862474376685
"8664",8664,6989,37,17,29,11.019051563926,19.8265973174637
"8665",8665,6886,88,5,27,-19.9983013095334,5.66393263397529
"8666",8666,6946,49,4,31,-2.86760535091162,11.0800661892463
"8667",8667,6956,83,15,19,-28.6630284506828,22.815974453968
"8668",8668,6809,36,15,26,4.75745147559792,23.8756705981768
"8669",8669,6876,42,21,19,-47.315429430455,12.3967063986503
"8670",8670,6999,50,11,30,-15.6438462436199,17.3440994236397
"8671",8671,6989,41,17,26,40.5506795737892,23.0685295603338
"8672",8672,6884,84,18,13,28.562555462122,1.47178499259613
"8673",8673,6842,89,9,21,10.2210921701044,9.5881852654079
"8674",8674,6870,77,24,11,3.63898428622633,13.5522792770425
"8675",8675,6880,42,9,24,-5.48566090874374,3.6280906382394
"8676",8676,6897,48,11,31,49.1625264054164,12.3363110899716
"8677",8677,6956,50,25,18,-21.5291189728305,5.93881863927236
"8678",8678,6919,63,2,21,3.55646680109203,15.1434933317637
"8679",8679,6876,97,8,25,-26.1728886282071,22.6684063469421
"8680",8680,6948,32,7,22,25.3126167692244,2.25604700215161
"8681",8681,6832,96,21,31,-22.1262294333428,19.7380318025122
"8682",8682,6910,28,4,26,-29.1181389475241,8.41601735907723
"8683",8683,6844,68,13,18,-20.3211509389803,6.60646140069584
"8684",8684,6955,90,7,13,20.8900259109214,1.84403836307721
"8685",8685,6889,82,14,28,3.09947296045721,14.9870863188112
"8686",8686,6994,60,21,9,20.0907990802079,9.54923692373023
"8687",8687,6958,65,10,11,21.5623941738158,16.9176855285
"8688",8688,6957,34,11,19,19.6519409073517,18.8044755112687
"8689",8689,6989,34,23,29,1.66059930343181,0.81639748576167
"8690",8690,6828,49,18,18,15.3749982593581,11.7531067732889
"8691",8691,6831,59,15,31,18.2029246119782,21.367696143483
"8692",8692,6862,73,12,15,-27.3577904095873,22.8452967246063
"8693",8693,6991,29,24,30,2.86431941203773,4.94106383319059
"8694",8694,6903,99,16,24,-41.4014571579173,0.891503454577411
"8695",8695,6989,53,4,16,-41.3885641843081,5.73436374873179
"8696",8696,6969,39,21,21,-5.19803040660918,22.716487652394
"8697",8697,6992,71,18,14,-45.4310344299302,21.431736434333
"8698",8698,6870,95,24,9,-11.0437136841938,13.0088894156453
"8699",8699,6929,29,18,22,-7.95740326866508,0.0726223325410392
"8700",8700,6859,63,17,14,-29.3695199070498,12.0266547879234
"8701",8701,6881,28,14,10,32.9947373364121,10.7903518969712
"8702",8702,6828,80,15,17,-10.4988178936765,2.65176363582443
"8703",8703,6898,25,7,26,38.1675011478364,10.5315074965858
"8704",8704,6874,43,3,17,-10.2477007778361,11.0403493583775
"8705",8705,6962,84,9,17,-11.2499568844214,3.8053323478119
"8706",8706,6863,25,7,29,13.6072243796661,18.5209675603316
"8707",8707,6822,70,25,18,-28.5602528136224,2.17526455880771
"8708",8708,6917,75,10,29,6.66876889299601,17.6109116496716
"8709",8709,6944,45,5,32,1.60130520816892,0.977725465266732
"8710",8710,6831,67,9,24,37.0503300335258,6.43045346804499
"8711",8711,6883,99,3,26,41.1357049597427,6.8669517439343
"8712",8712,6929,79,21,26,23.3290685340762,4.32355927055702
"8713",8713,6821,61,16,10,-7.24550220184028,21.5247695296106
"8714",8714,6907,33,7,15,-43.0845529073849,14.1154491606592
"8715",8715,6995,89,19,22,-24.1829459788278,8.57553848171723
"8716",8716,6836,62,6,17,-37.6787130022421,4.30866015451355
"8717",8717,6802,93,9,17,18.7931011430919,23.9277536964722
"8718",8718,6955,51,21,15,35.7641679467633,14.320865420029
"8719",8719,6846,70,22,18,-41.1690798588097,23.5814024782318
"8720",8720,6913,48,13,12,-41.5943288011476,7.70403929833812
"8721",8721,6906,97,14,18,10.0385699886829,13.3107487949315
"8722",8722,6912,54,17,11,-41.0244457889348,24.4727698067871
"8723",8723,6849,43,24,18,26.5976726775989,21.0710949708819
"8724",8724,6978,43,13,30,-48.1444528093562,11.5543618098195
"8725",8725,6815,83,19,17,41.9724534964189,2.2836615704468
"8726",8726,6841,44,19,8,14.9573266971856,21.3727165668767
"8727",8727,6815,86,12,12,11.6034514969215,10.9137306626767
"8728",8728,6848,47,9,17,6.0275656869635,21.0847772522175
"8729",8729,6867,57,19,32,-47.8329910431057,15.2229904743596
"8730",8730,6809,63,3,9,-28.6494856933132,2.42782220712258
"8731",8731,6940,36,5,15,8.5188421420753,5.44602197937365
"8732",8732,6810,67,14,11,-34.6513374941424,20.0996335118928
"8733",8733,6962,92,17,13,8.6651956429705,18.1652921275005
"8734",8734,6816,42,15,10,-2.20408400055021,6.57708400924993
"8735",8735,6953,37,14,11,29.3303597718477,13.2108107357048
"8736",8736,6851,38,15,8,-27.3345689987764,24.2255395900803
"8737",8737,6839,37,19,8,-33.7047864915803,22.0346059721531
"8738",8738,6856,96,8,15,-37.9905828274786,11.7536924272424
"8739",8739,6936,71,16,29,27.038257708773,12.2330443793244
"8740",8740,6848,28,16,8,48.818626254797,10.3146095803953
"8741",8741,6989,91,21,28,16.6486325208098,13.803232239818
"8742",8742,6942,28,5,31,-7.7142913127318,15.5600444276049
"8743",8743,6848,92,6,9,8.04932294413447,11.4039566655515
"8744",8744,6976,66,24,30,5.5781593779102,2.11919119281648
"8745",8745,6832,48,5,20,27.8366017853841,4.29135225794371
"8746",8746,6956,99,20,10,14.2801757669076,11.5476000094276
"8747",8747,6884,41,16,21,-42.8404080448672,23.0023581413622
"8748",8748,6905,30,17,18,-39.9361658608541,19.668608502683
"8749",8749,6818,37,21,23,-19.1500188549981,17.499061233676
"8750",8750,6845,88,23,10,28.8929922506213,14.210640308975
"8751",8751,6883,99,8,27,-40.7344526145607,8.02751135255583
"8752",8752,6982,98,2,23,27.9992457013577,25.4729971025356
"8753",8753,6849,63,25,9,12.8022730816156,19.887875262419
"8754",8754,6973,63,5,23,-18.6779341427609,6.2707982761024
"8755",8755,6837,98,16,21,-39.8075301200151,1.18375314975786
"8756",8756,6849,66,9,9,-33.717047655955,9.82533326695766
"8757",8757,6920,96,17,25,-34.6107200020924,0.778864824606571
"8758",8758,6918,71,12,31,-45.8507693372667,12.5628437889297
"8759",8759,6911,86,21,16,18.1868650717661,21.9917043691154
"8760",8760,6829,34,16,9,5.23247790988535,3.70253347918391
"8761",8761,6825,52,9,27,3.45618652645499,23.9561247845867
"8762",8762,6840,90,21,14,35.3096765931696,2.91308688074909
"8763",8763,6922,64,25,28,-4.37666457146406,8.51125248557934
"8764",8764,6943,81,20,17,-25.6613447563723,3.5437343626183
"8765",8765,6873,89,17,11,30.7772216852754,14.4752072104416
"8766",8766,6901,40,19,15,-12.4453103402629,11.0827967546082
"8767",8767,6979,51,17,21,-14.8297110572457,6.89580525942612
"8768",8768,6897,55,14,13,-21.4822746580467,0.159410784491338
"8769",8769,6974,27,16,23,27.4189831921831,15.0433271079315
"8770",8770,6986,88,15,28,-24.5656007202342,16.5072539837123
"8771",8771,6951,97,11,32,-41.7574719060212,14.1142295001924
"8772",8772,6819,42,7,14,-5.04446618724614,17.250670586383
"8773",8773,6866,93,5,31,-7.0582396350801,23.7604730707812
"8774",8774,6840,53,15,19,47.6909663062543,7.11755985306972
"8775",8775,6860,87,21,18,23.3884870074689,20.1740214356324
"8776",8776,6854,33,5,14,-0.379500212147832,10.978231638602
"8777",8777,6846,65,19,11,-42.9467838723212,19.6689288746391
"8778",8778,6839,99,23,24,31.4425047719851,25.4572543247109
"8779",8779,6989,69,23,14,-43.2915313867852,20.3214371676208
"8780",8780,6831,45,14,17,48.6824169289321,23.5076009858379
"8781",8781,6867,80,2,14,36.371331801638,4.05653670441173
"8782",8782,6885,70,11,19,-30.9802689356729,13.6627284868176
"8783",8783,6951,95,15,32,32.4813020648435,25.2277188003731
"8784",8784,6872,67,24,16,-25.9353383211419,7.11456899089203
"8785",8785,6901,48,7,23,44.7100467281416,19.3346181409729
"8786",8786,6825,58,2,26,9.87183614633977,4.34564239732432
"8787",8787,6864,93,17,27,-47.2092423355207,9.20389388443413
"8788",8788,7000,28,18,26,4.10427525639534,17.6359140691776
"8789",8789,6947,52,25,27,13.9722899300978,19.2996473202272
"8790",8790,6859,88,13,11,44.16931765154,9.63014531077747
"8791",8791,6989,100,3,14,-14.9509801063687,26.3893007167333
"8792",8792,6809,93,24,32,-38.4546960005537,23.7191479450522
"8793",8793,6918,48,15,15,27.4049254599959,4.56492207657802
"8794",8794,6945,47,22,16,36.3744356203824,11.4983084709316
"8795",8795,6977,76,2,30,-26.6279361443594,14.2061254928191
"8796",8796,6811,95,25,26,-7.03355537261814,25.3392857458622
"8797",8797,6893,97,21,9,24.5723807252944,20.6495093968899
"8798",8798,6931,74,7,10,20.6881453981623,11.5371694361959
"8799",8799,6842,69,12,9,10.6980385025963,26.2378078959158
"8800",8800,6867,51,8,26,34.0981076704338,1.14467968495749
"8801",8801,6986,72,23,21,1.22487109620124,25.1452863853103
"8802",8802,6936,60,11,9,15.1101318653673,26.1670979133081
"8803",8803,6983,60,21,20,0.87624154984951,0.752897840325721
"8804",8804,6882,30,17,27,16.6391209932044,7.5935011203466
"8805",8805,6872,72,25,19,30.7125529507175,16.2147629020894
"8806",8806,6822,37,13,11,-20.2161605004221,19.6875885451583
"8807",8807,6877,72,5,30,7.96586470678449,9.96326847916841
"8808",8808,6913,71,15,23,41.1460146773607,13.8524616054487
"8809",8809,6939,90,4,10,-44.0747970715165,13.8893993826606
"8810",8810,6994,61,16,23,21.5429740725085,15.6998121691321
"8811",8811,6934,81,14,21,24.5166131295264,10.8911891028036
"8812",8812,6875,61,11,25,-11.6251220693812,14.8821821364178
"8813",8813,6926,96,16,11,4.9855237128213,26.3651316863261
"8814",8814,6841,42,18,15,-17.3686291323975,24.0728376961371
"8815",8815,6893,88,9,9,-16.2813290487975,14.0103566889435
"8816",8816,6834,100,13,10,-29.4610825832933,20.1004453314433
"8817",8817,6863,46,9,13,20.5188787309453,20.1999089531568
"8818",8818,6966,92,11,26,2.21574660390615,20.7788787035653
"8819",8819,6893,34,13,26,39.0550296520814,19.0219929535007
"8820",8820,6994,95,13,10,-29.2740517994389,1.60644285510061
"8821",8821,6865,89,3,26,0.842046807520092,20.8945117926952
"8822",8822,6961,26,6,16,24.5859617600217,22.2750437678539
"8823",8823,6999,77,9,18,-45.8914129296318,25.6832753577081
"8824",8824,6802,35,5,27,-13.2093566004187,16.3496762304725
"8825",8825,6816,36,22,31,-20.1445572311059,19.6188331979676
"8826",8826,6843,93,9,15,-49.8964526457712,1.42078772608633
"8827",8827,6963,44,19,26,18.2516820961609,22.7918244079715
"8828",8828,6962,30,12,32,-47.491613170132,0.413865183354588
"8829",8829,6865,100,4,15,35.7242977479473,12.9650434785387
"8830",8830,6956,55,6,8,41.9744792860001,23.2821442470185
"8831",8831,6886,60,4,22,-29.9238044768572,17.9861780009889
"8832",8832,6907,42,21,9,15.8488703193143,11.0272889722786
"8833",8833,6930,62,6,27,-29.3104816693813,21.760788825579
"8834",8834,6875,57,20,25,-46.8136389972642,15.5915939083367
"8835",8835,6986,60,22,29,3.57578550465405,25.0087451915273
"8836",8836,6983,51,11,10,27.9485710663721,12.2938083384817
"8837",8837,6994,54,18,27,-36.6805664729327,13.5171773299789
"8838",8838,6934,91,12,29,48.3976252144203,25.6891710938504
"8839",8839,6937,96,10,11,18.9649062464014,14.9819438325053
"8840",8840,6970,42,23,14,-22.1897086361423,23.9326094484583
"8841",8841,6846,95,17,31,-20.3406654763967,13.2091114242615
"8842",8842,6970,30,8,19,46.8407790875062,19.2986563056088
"8843",8843,6917,42,20,13,-14.5453578326851,20.7765482854049
"8844",8844,6852,49,4,23,31.2142515322194,17.5515073309322
"8845",8845,6891,34,23,21,39.9379499489442,2.25531009606039
"8846",8846,6915,73,15,18,29.5393692096695,5.24662993562873
"8847",8847,6846,71,3,11,15.1729958830401,21.9937064686441
"8848",8848,6985,46,2,15,-40.3736063977703,4.04815996430744
"8849",8849,6931,92,23,14,45.5782727338374,17.0364098929644
"8850",8850,6884,62,19,29,19.4512825226411,12.2386553122879
"8851",8851,6933,39,7,20,31.6417294321582,0.777140414501308
"8852",8852,6952,61,13,12,1.80100740399212,12.2625563830135
"8853",8853,6905,54,12,26,5.70430576335639,17.2822948016506
"8854",8854,6876,54,2,28,-9.35545573011041,20.4163631203161
"8855",8855,6978,89,11,12,40.5921329278499,0.904762871584389
"8856",8856,6945,90,18,19,28.9166551548988,19.8848161501435
"8857",8857,6957,29,21,17,26.4223519712687,23.9730422390178
"8858",8858,6982,57,8,22,-0.809566513635218,8.03273851908161
"8859",8859,6871,52,9,13,-8.43718957621604,16.6309203906951
"8860",8860,6926,33,24,18,-18.5885114828125,23.2675676685236
"8861",8861,6919,83,7,25,46.3817626005039,5.89056741810055
"8862",8862,6826,29,12,15,3.55255859903991,12.340020817806
"8863",8863,6965,40,4,16,-37.3160960618407,2.72070728467707
"8864",8864,6877,77,8,28,-42.4740104470402,13.4296872383954
"8865",8865,6963,92,21,26,34.906886331737,16.4928943038061
"8866",8866,6840,68,4,30,8.21754378266633,0.672838525956031
"8867",8867,6873,81,6,20,-9.57643259316683,25.3769645690871
"8868",8868,6930,51,24,25,-6.39389595016837,15.4901658782759
"8869",8869,6921,61,21,17,24.8873839620501,2.39817612179136
"8870",8870,6807,62,5,16,-25.3801397746429,12.0871224804521
"8871",8871,6892,81,5,11,26.4257474569604,13.2859350287649
"8872",8872,6817,72,4,21,18.042739899829,19.2885963942036
"8873",8873,6915,32,6,26,6.65839444845915,17.6552267121114
"8874",8874,6813,79,6,24,-24.5196890318766,14.8974931469224
"8875",8875,6978,52,16,17,21.5117938350886,19.6333615781472
"8876",8876,6885,74,21,11,-25.7714232429862,11.179075369701
"8877",8877,6904,71,11,17,43.781844060868,6.97531551280292
"8878",8878,6920,98,19,23,-42.1995972981676,9.71869923271378
"8879",8879,6963,85,21,17,-45.1359029393643,14.4335822642911
"8880",8880,6996,96,8,20,11.3622681004927,14.2722545068981
"8881",8881,6965,25,5,31,-46.9373925123364,6.76830801801244
"8882",8882,6826,33,10,26,44.5560640422627,24.6097679899477
"8883",8883,6848,39,15,19,-17.0398788759485,25.4257832125148
"8884",8884,6985,31,25,27,12.1458216104656,1.62074853092921
"8885",8885,6902,76,12,8,38.9583095442504,16.0589241875014
"8886",8886,6937,94,11,29,45.1978669501841,3.40359804464993
"8887",8887,6804,98,12,16,35.1883138529956,0.0235904121850617
"8888",8888,6964,38,17,14,41.2440732587129,16.7304541689681
"8889",8889,6864,63,21,25,-26.462866528891,3.70409046616009
"8890",8890,6938,31,14,23,-34.0703310910612,24.8527779357589
"8891",8891,6955,83,14,17,43.2395952288061,9.89429869513097
"8892",8892,6827,60,25,21,48.6227248329669,3.71838056946592
"8893",8893,6888,66,21,25,-19.9876945465803,23.1136261857268
"8894",8894,6979,58,13,17,19.7895604418591,24.611065969592
"8895",8895,6840,99,13,17,1.97767701465636,11.4565355056077
"8896",8896,6956,84,20,32,48.3926594723016,0.07080061267782
"8897",8897,6998,41,22,25,-30.5290510412306,19.9496121587416
"8898",8898,6886,89,17,24,47.412265627645,13.4544956430239
"8899",8899,6845,76,15,29,-47.2163259284571,14.5475800040788
"8900",8900,6962,93,10,24,-16.7147969594225,7.20737030607346
"8901",8901,6939,74,23,11,2.83800815232098,3.69374349343684
"8902",8902,6813,96,2,19,38.9354740967974,5.68263475257554
"8903",8903,6839,50,25,17,7.04249066766351,2.68432658917108
"8904",8904,7000,45,19,14,-2.84127651248127,25.6255835845885
"8905",8905,6987,27,7,30,34.4886226346716,5.75109657251951
"8906",8906,6952,56,24,25,36.9542833883315,21.8306723415803
"8907",8907,6979,61,12,20,20.4583120066673,11.2749707798061
"8908",8908,6842,98,5,18,-45.5182199599221,1.34823410855955
"8909",8909,6873,28,4,24,21.8989746412262,26.2898360276481
"8910",8910,6925,59,7,23,15.5197519110516,15.7421012364882
"8911",8911,6968,67,4,20,30.0202373648062,6.89675818182761
"8912",8912,6845,50,7,21,-11.9117604568601,1.68207133634924
"8913",8913,6867,55,3,18,10.6907396577299,7.29663095154101
"8914",8914,7000,62,25,32,10.5560458730906,22.0138525068464
"8915",8915,6880,75,25,30,15.0970843387768,6.80239198852237
"8916",8916,6999,34,6,18,47.3474610364065,26.1915217741067
"8917",8917,6832,99,6,13,22.5337878568098,9.01861255149427
"8918",8918,6938,83,8,9,8.71029524132609,4.9921575333497
"8919",8919,6996,43,2,18,27.2824814775959,23.9599682362161
"8920",8920,6932,49,2,15,46.4897038182244,12.8610482897188
"8921",8921,6936,91,18,20,-14.3295775633305,24.5657814497424
"8922",8922,6964,62,14,19,8.27181276399642,25.9327778732551
"8923",8923,6863,67,14,9,-1.87316900119185,14.9869336291149
"8924",8924,6935,57,25,29,-25.5036907969043,16.5040212168307
"8925",8925,6920,40,24,28,-47.8644157992676,22.3100002500326
"8926",8926,6834,64,18,16,-47.5889187306166,0.957532851401018
"8927",8927,6851,61,10,30,7.94490091502666,14.2768240119771
"8928",8928,6969,87,17,26,9.83582274056971,23.3182408612098
"8929",8929,6839,75,23,12,7.74450125172734,15.1516250205766
"8930",8930,6920,82,23,25,-10.1350212702528,6.2958703030576
"8931",8931,6914,85,11,29,29.4725158484653,17.2822444377427
"8932",8932,6917,28,25,11,-49.7164160013199,0.18781005615741
"8933",8933,6894,91,6,12,-42.5626378739253,12.199027381768
"8934",8934,6804,31,15,20,1.70484262052923,16.3502192635911
"8935",8935,6957,69,15,16,1.1405244236812,10.2830764927668
"8936",8936,6899,54,6,20,44.2395919002593,15.3531735008776
"8937",8937,6890,30,2,20,-10.1837619906291,0.433695402897894
"8938",8938,6943,74,5,31,-23.8881513243541,8.43630129184527
"8939",8939,6855,33,17,17,-39.5671040518209,0.739792069330811
"8940",8940,6964,31,9,22,45.6703888718039,5.25071302148327
"8941",8941,6819,88,8,14,-48.9303099224344,8.78120756013039
"8942",8942,6908,58,21,13,43.6097327852622,7.51225425304123
"8943",8943,6834,78,21,21,17.7882994525135,18.8032493170057
"8944",8944,6865,52,5,17,8.30646043177694,18.3066051087442
"8945",8945,6893,58,23,29,48.0821871664375,12.2188152334373
"8946",8946,6881,77,6,12,29.0710230125114,19.8534003129995
"8947",8947,6805,69,4,29,-44.131349097006,8.06615731335361
"8948",8948,6934,35,15,12,36.2988478271291,14.9625386675622
"8949",8949,6858,29,25,19,17.7114207763225,20.8187541656278
"8950",8950,6895,47,4,15,38.3197139017284,13.7494107013394
"8951",8951,6805,31,19,26,37.5489976955578,18.8554105925737
"8952",8952,6868,62,4,26,30.6067959871143,6.14692705095862
"8953",8953,6937,91,2,30,-14.171306299977,16.1498254698119
"8954",8954,6974,33,15,29,14.7270231274888,7.47643353286758
"8955",8955,6826,34,19,15,8.71792291291058,9.09339379248978
"8956",8956,6911,61,22,27,-19.378234166652,19.149924096978
"8957",8957,6837,59,12,19,26.8805757397786,16.7321934729205
"8958",8958,6946,66,12,19,-21.2307224282995,25.6548898384799
"8959",8959,6869,71,21,23,22.5607658969238,23.3439057545904
"8960",8960,6846,62,23,16,43.9732742961496,12.012708242604
"8961",8961,6874,66,5,15,32.0924879284576,4.78491266864305
"8962",8962,6988,77,10,30,-17.961260327138,19.5661618544115
"8963",8963,6822,69,25,11,-47.1609903965145,9.49084866274311
"8964",8964,6935,91,9,32,-36.9802853092551,16.196815501733
"8965",8965,6963,44,17,27,43.3022384997457,9.44820099547878
"8966",8966,6899,28,6,18,-30.1323732826859,15.7749515226232
"8967",8967,6823,49,16,16,-11.8565160082653,10.0055519505348
"8968",8968,6944,96,13,22,-0.615427340380847,26.4645185930047
"8969",8969,6838,56,5,22,-18.5784127330408,12.4940117020251
"8970",8970,6897,70,18,18,-13.6718273395672,15.5125876518853
"8971",8971,6957,87,9,9,5.53133352659643,21.6216713355938
"8972",8972,6887,85,12,21,-14.8760782321915,22.7246878442657
"8973",8973,6951,94,18,19,-5.32698715105653,18.4457521519719
"8974",8974,6928,34,13,20,0.58017373085022,23.1680565641893
"8975",8975,6961,83,15,24,-31.8799574393779,14.3368398854032
"8976",8976,6947,65,7,26,9.08388677053154,14.4080528654321
"8977",8977,6948,69,2,31,1.91524683032185,0.76812032683799
"8978",8978,6969,88,15,12,2.99603983294219,6.16539072610112
"8979",8979,6854,91,14,14,-24.259116477333,9.98801476028981
"8980",8980,6919,58,3,20,16.8221383122727,8.49419735252485
"8981",8981,6955,72,4,14,29.6645181952044,26.4273476351567
"8982",8982,6906,26,13,23,-10.0156500935555,15.8573450310582
"8983",8983,6984,56,20,8,11.6898522945121,14.1819160997162
"8984",8984,6904,69,10,12,-9.84979216009378,4.81548424553731
"8985",8985,6875,32,17,16,19.3568600108847,14.8192815271865
"8986",8986,6955,83,7,25,-25.6259173853323,3.28922315859771
