"","SimNumber","Targets","Span","Samples","Phases","Errors","Offset","OffsetVaria"
"17714",17714,1656,199,28,8,17,-21.1588792735711,24.9907618830558
"17715",17715,10673,62,20,2,18,44.3132616579533,4.89929161441
"17716",17716,3712,146,26,4,17,44.1344871418551,18.6158191856965
"17717",17717,6809,197,13,7,32,-9.70672871917486,21.581411206306
"17718",17718,8142,190,21,1,31,39.7995298961177,22.1360862664138
"17719",17719,10441,81,24,6,29,24.7278333641589,3.47074270310602
"17720",17720,11310,79,22,1,26,43.963315943256,15.8206534773957
"17721",17721,6229,70,38,10,15,-36.0892844153568,5.62962110966793
"17722",17722,7083,157,33,1,29,28.5651931073517,12.1334256061728
"17723",17723,2619,156,20,4,9,39.8426054976881,16.8099552417134
"17724",17724,11266,115,16,3,30,-47.732041683048,13.7286948655162
"17725",17725,2535,50,38,10,21,-34.2228457564488,8.54312155470531
"17726",17726,2084,53,33,6,19,-20.6446879077703,16.7718733406418
"17727",17727,10669,169,22,7,22,30.0288673723117,14.6921560334805
"17728",17728,5919,110,31,7,30,34.5026666531339,26.0154916672693
"17729",17729,3223,66,12,5,12,40.0445422856137,8.16331799710332
"17730",17730,9199,31,34,7,19,20.5643835710362,9.36026319386577
"17731",17731,12247,37,14,2,31,22.6617479231209,0.285246066305088
"17732",17732,11888,199,32,10,9,23.6898141447455,4.26108973763045
"17733",17733,320,56,29,10,27,11.0804661177099,8.95234751846245
"17734",17734,10005,80,12,7,14,40.2366942493245,2.45385375814303
"17735",17735,5453,33,20,6,23,25.2863297937438,17.6734324781427
"17736",17736,8610,144,35,1,13,37.1223405236378,19.8849386140914
"17737",17737,8894,136,23,4,20,42.1602225396782,10.0751702524063
"17738",17738,5116,148,10,10,29,-25.6634882651269,25.4640130772318
"17739",17739,7627,144,22,9,12,30.0083868205547,12.716912023671
"17740",17740,6807,162,13,2,15,-41.3286774186417,14.2521097335005
"17741",17741,3794,194,36,7,8,-24.5470149908215,1.74392527338373
"17742",17742,5940,141,16,2,13,-28.9667781908065,15.1447628687257
"17743",17743,3369,27,16,7,17,-30.8273680740967,5.31474745104299
"17744",17744,495,37,24,9,29,-30.3450967883691,10.0603322973843
"17745",17745,9649,130,37,8,18,-32.9200364882126,22.1920874027996
"17746",17746,3468,52,10,7,24,-16.758716176264,17.8255257418745
"17747",17747,4099,82,20,6,13,38.7703876709566,6.31643809502828
"17748",17748,10998,194,19,8,27,22.433772473596,23.1493944751166
"17749",17749,2894,162,26,10,32,-40.4769967310131,21.8411117375963
"17750",17750,3553,48,17,2,26,22.3042889265344,21.7404236553279
"17751",17751,7631,141,19,5,31,-19.7669215733185,19.6176421159182
"17752",17752,10219,78,17,5,12,3.27650031540543,23.9981701333239
"17753",17753,8084,117,22,5,27,-19.9299518484622,26.3414589899785
"17754",17754,6103,144,22,9,19,16.150458343327,25.2057693788914
"17755",17755,9473,63,19,5,12,-37.3257781611755,14.9480755944957
"17756",17756,6222,33,17,4,31,39.0695169335231,14.4953598256286
"17757",17757,8888,91,28,9,25,20.8176930435002,8.25204893000564
"17758",17758,3253,188,39,3,18,22.8176228003576,4.11229752789671
"17759",17759,9171,89,11,4,24,-33.6308712605387,25.9808535086799
"17760",17760,8943,104,36,8,15,-3.18746117409319,26.4406352727339
"17761",17761,10045,98,29,10,17,-35.0422974210232,7.2754681028733
"17762",17762,5312,100,30,9,16,-32.8572047874331,22.7296811514797
"17763",17763,4021,59,29,2,27,39.5507604815066,9.05729145891312
"17764",17764,2139,94,12,4,9,28.926348965615,7.67436236411077
"17765",17765,1651,148,39,6,12,22.2100157057866,5.23927982827835
"17766",17766,2704,94,11,8,20,-47.6945448666811,24.6795000131899
"17767",17767,4619,71,22,9,25,-22.082541231066,21.9988597027054
"17768",17768,7504,147,18,2,23,2.66725972760469,25.9310198255135
"17769",17769,680,153,28,7,14,-1.21252175886184,15.6034689070925
"17770",17770,11985,186,28,2,30,10.4789717821404,6.8885359761836
"17771",17771,12063,179,37,10,8,2.5786007521674,1.69547275699489
"17772",17772,10721,64,33,1,20,-23.2522221049294,18.4657668417443
"17773",17773,10821,57,25,1,30,-39.6592171629891,15.5683951620897
"17774",17774,8889,133,35,10,24,-26.8848198233172,13.9790525494826
"17775",17775,8674,120,37,2,24,12.7861680695787,5.47953496149532
"17776",17776,4097,27,28,6,12,6.2957281479612,14.7440497257235
"17777",17777,7692,153,23,9,32,29.0445218328387,7.94084374807123
"17778",17778,4061,27,11,8,31,-1.81275352369994,25.5495573006545
"17779",17779,3392,99,38,5,11,4.50833765789866,14.2380976651257
"17780",17780,4798,169,14,3,32,-45.4130160156637,4.32591836585128
"17781",17781,6437,102,25,5,20,-7.40318794269115,17.813977284854
"17782",17782,9242,164,30,4,26,-25.4373772535473,3.92250737582636
"17783",17783,7239,188,12,2,30,-35.4872466996312,5.44246511398931
"17784",17784,6907,82,10,2,10,36.9455559644848,24.077371237573
"17785",17785,3620,166,19,9,9,43.8372950768098,15.5860107208705
"17786",17786,8243,60,18,9,29,-0.206196331419051,25.6218511951549
"17787",17787,3609,75,22,5,30,-8.50195337552577,17.3791033760998
"17788",17788,392,32,17,1,29,-8.73802651185542,21.8261025712008
"17789",17789,10126,115,13,4,13,16.8005598010495,16.2172202140992
"17790",17790,2800,25,20,6,23,-40.2342551620677,18.5961238066782
"17791",17791,1863,88,21,7,27,23.1972003355622,9.6044626175838
"17792",17792,11532,161,17,4,19,42.425121483393,4.94307229993143
"17793",17793,2014,199,17,4,17,16.6587836807594,18.4297608060818
"17794",17794,4409,63,32,1,28,-28.3115458674729,20.3276803055219
"17795",17795,10911,107,30,5,17,14.7199600702152,7.64862032381073
"17796",17796,5198,194,40,3,12,-9.51228507328779,11.5732469487507
"17797",17797,10967,76,24,4,8,33.0309942364693,23.8759953136574
"17798",17798,11342,59,30,5,13,30.6346019497141,23.7857058698435
"17799",17799,1020,33,24,8,32,-25.8129933383316,6.85418269481044
"17800",17800,4171,149,11,6,23,45.1191501691937,10.3330290614092
"17801",17801,12046,122,20,9,10,-49.1741409525275,18.6669793158686
"17802",17802,1335,142,32,7,19,24.2790275020525,11.0024394337321
"17803",17803,8658,152,16,1,30,-23.9979762583971,26.1966166297169
"17804",17804,2128,89,28,8,17,23.0369583703578,26.2035147822297
"17805",17805,3284,25,27,10,8,34.6239601029083,12.6408203215678
"17806",17806,4733,159,31,4,25,22.1040033269674,12.5057885087444
"17807",17807,8563,153,19,9,12,-38.8734664302319,25.3922953969226
"17808",17808,12026,91,28,3,30,27.3508123587817,22.9770796180661
"17809",17809,8974,85,24,4,12,-39.4461063900962,8.25324059201428
"17810",17810,9862,140,12,2,13,-11.3572478760034,25.360412458133
"17811",17811,9266,155,27,9,25,-2.51406554598361,5.26770137901721
"17812",17812,8524,186,21,9,9,21.3846731930971,5.7482009655633
"17813",17813,4672,135,25,10,32,46.7721693450585,0.322588260205695
"17814",17814,3486,66,36,10,18,-43.5743638547137,9.46285072287614
"17815",17815,10274,161,11,5,27,-28.8992475485429,3.3133858403021
"17816",17816,10124,121,35,5,25,10.9155231621116,17.2460566774029
"17817",17817,5904,87,31,5,8,12.6671379432082,25.3218087047949
"17818",17818,4914,28,17,3,17,26.1964347911999,11.8320201745629
"17819",17819,8899,174,17,5,16,-18.566134874709,13.6071446002612
"17820",17820,3637,69,27,8,18,-46.5388656361029,0.104691111250781
"17821",17821,2525,105,21,6,24,-34.2903179582208,17.9063725915437
"17822",17822,2711,94,17,10,11,-36.6608140524477,23.3592709172473
"17823",17823,11888,29,36,2,10,41.8067193357274,22.4035724112608
"17824",17824,8420,99,24,4,10,-24.0101898554713,11.9841122783762
"17825",17825,9804,147,36,5,26,-38.0929599981755,0.92275036933599
"17826",17826,6966,64,15,4,24,8.48034464288503,10.3861576719829
"17827",17827,9168,156,29,8,24,18.1301394244656,22.0384329751511
"17828",17828,2156,69,12,6,24,-13.4492313722149,11.4541671371353
"17829",17829,6931,30,15,5,30,-15.4476511990651,12.2234832081927
"17830",17830,8711,85,18,8,23,3.385373018682,19.3793394278467
"17831",17831,684,158,24,3,9,-14.6188764600083,10.2155902383141
"17832",17832,7632,96,38,3,9,46.0565844085068,14.4518387952659
"17833",17833,1047,172,10,10,8,40.7208878314123,19.9370425415614
"17834",17834,4375,53,33,5,21,27.446239371784,13.1180004188155
"17835",17835,3375,32,16,10,17,-16.2100857356563,20.0706314281172
"17836",17836,2663,156,15,9,32,-43.4749053092673,24.899742844339
"17837",17837,5200,87,26,9,18,27.2693748353049,6.7301448115902
"17838",17838,3903,117,26,7,10,-30.4897412192076,7.66975501977582
"17839",17839,6388,173,37,4,27,-15.5835287412629,13.0803424988026
"17840",17840,10312,54,13,4,13,-48.6200549872592,19.1446305497976
"17841",17841,9170,187,16,3,26,-49.8163538286462,12.3162228009028
"17842",17842,10375,197,30,10,21,-2.18474802095443,2.44277556169522
"17843",17843,9108,138,28,8,9,27.7556986082345,7.10640554622537
"17844",17844,9797,38,35,1,28,-34.3283217865974,4.45352017885307
"17845",17845,3444,175,31,7,22,-16.5591187076643,11.9339098583544
"17846",17846,8720,27,10,7,14,34.2688031727448,3.39635086772637
"17847",17847,11532,184,26,6,31,14.0198478009552,19.5906406015661
"17848",17848,2061,132,11,7,32,41.0515103721991,8.75777613299945
"17849",17849,9981,174,23,9,32,-41.7439355980605,1.5434938316117
"17850",17850,3789,96,38,3,14,-29.5515200588852,24.8601773581547
"17851",17851,10439,63,29,5,14,-36.8157169548795,16.091614688694
"17852",17852,2356,162,38,7,12,-1.02190328761935,24.8921687493236
"17853",17853,3480,31,16,5,8,-14.0720142517239,11.9189205463084
"17854",17854,5494,167,22,2,9,32.6070864452049,19.1491104388332
"17855",17855,11443,99,12,4,25,11.1389096593484,13.7322775452568
"17856",17856,7465,165,37,4,29,14.4880557898432,25.797347233563
"17857",17857,5811,145,24,4,14,33.6532526649535,6.00173692492116
"17858",17858,432,34,22,1,29,23.3000343898311,15.1312935990179
"17859",17859,3206,65,22,3,17,-7.31980435084552,25.0726069166269
"17860",17860,1041,151,18,8,9,-30.3605446359143,15.8368044971721
"17861",17861,9397,100,13,2,21,43.1269858032465,22.1692838926099
"17862",17862,4205,50,23,7,19,6.15797732025385,14.2973946852346
"17863",17863,10028,29,22,5,9,-42.1084044268355,14.5294708259413
"17864",17864,11781,190,28,5,26,12.0825841091573,24.844832395355
"17865",17865,8606,141,32,1,20,12.9760468611494,7.06331661635079
"17866",17866,12290,59,27,7,19,1.37200981844217,4.11985712393094
"17867",17867,7981,123,24,7,21,14.4921155413613,2.38081043906929
"17868",17868,2747,32,29,3,22,-38.7601453345269,1.42688647881406
"17869",17869,8879,147,25,10,16,49.1461742902175,2.11882467091177
"17870",17870,4780,151,21,6,27,44.8056835914031,16.0867470352037
"17871",17871,11263,41,10,7,27,-8.01889321301132,24.9444149272235
"17872",17872,4722,130,35,5,29,-26.0180108482018,8.2039892804788
"17873",17873,6748,142,39,6,21,38.6074140667915,0.361738730020588
"17874",17874,4931,97,21,9,20,31.6060070879757,22.2370615765844
"17875",17875,9449,154,37,5,32,18.5033246874809,9.86273341976432
"17876",17876,8062,33,36,10,21,-29.7330799512565,13.8816330496641
"17877",17877,7555,45,13,7,26,-31.6889781504869,21.4279088637154
"17878",17878,2331,31,16,3,31,-24.1167557891458,11.2266642403938
"17879",17879,1163,63,34,9,15,11.7665648460388,21.211506707795
"17880",17880,3972,164,16,6,15,-16.4835128234699,19.8644279049181
"17881",17881,1785,148,26,1,14,23.5024837311357,8.9974948347616
"17882",17882,1416,43,25,8,31,-23.6558550270274,1.02636020608502
"17883",17883,10571,66,39,8,15,-20.8473921753466,0.565212372703245
"17884",17884,7816,101,40,4,28,9.16462091263384,7.89205717515596
"17885",17885,8186,183,21,2,30,26.6485045431182,18.0115237995577
"17886",17886,6116,53,12,6,31,-11.8508908897638,25.9275470233711
"17887",17887,10655,160,38,9,24,30.2160161780193,4.46944943208504
"17888",17888,2506,61,23,7,29,20.2059235190973,21.5611386382713
"17889",17889,6285,46,40,9,18,-26.4839617069811,25.4830044350822
"17890",17890,3729,109,31,10,8,4.89315197337419,21.7564934437911
"17891",17891,6087,131,16,9,14,46.5380089357495,0.972610243215226
"17892",17892,7156,42,18,4,14,18.0965208215639,6.98230997556937
"17893",17893,11813,119,34,5,31,-8.50624777376652,6.90719126615953
"17894",17894,7404,134,40,10,14,-14.8311213823035,21.6670271102237
"17895",17895,11551,170,29,2,30,30.4181351093575,16.2970890303655
"17896",17896,1878,105,29,9,13,-45.1185617828742,14.6408078360981
"17897",17897,7047,35,35,3,26,35.179384611547,10.6325172834827
"17898",17898,1431,145,32,7,18,-15.7494205515832,10.0955880878929
"17899",17899,9600,184,12,1,10,0.210408610291779,17.7957842594169
"17900",17900,1882,84,30,10,29,-44.1918293712661,1.14170412383229
"17901",17901,5941,161,30,2,24,-17.8256322396919,20.7394653949856
"17902",17902,2969,171,14,2,32,46.0106986574829,7.72920624117693
"17903",17903,302,56,30,10,22,5.47593217343092,13.2523427279615
"17904",17904,5695,79,17,9,17,29.8071438679472,16.928560103724
"17905",17905,970,158,17,10,8,-0.843232008628547,9.56049023085204
"17906",17906,12201,135,25,5,11,-0.559195457026362,9.58090980621637
"17907",17907,3331,83,12,4,30,9.23067112453282,25.1010732969816
"17908",17908,6693,97,23,2,19,-0.890108710154891,9.13605019616149
"17909",17909,2054,118,11,1,25,-41.9703874969855,10.8542194710216
"17910",17910,7270,106,35,8,15,-10.6561973225325,20.3663203124828
"17911",17911,296,94,21,8,18,-17.3852834384888,23.4393452982178
"17912",17912,10864,51,10,9,18,-4.85756383277476,23.5737007675029
"17913",17913,7857,50,35,3,23,46.3191155344248,1.14791124873213
"17914",17914,1736,66,18,1,19,-34.0411720564589,20.9868579139048
"17915",17915,4206,81,33,2,20,26.5192127320915,12.4141711124987
"17916",17916,11576,120,35,3,12,9.37025411985815,0.747020477785962
"17917",17917,8456,42,10,7,32,-25.4012919496745,7.3225394154659
"17918",17918,6968,133,28,1,29,-29.1813117451966,17.3649746742186
"17919",17919,4557,182,25,9,10,-28.8290944416076,12.6524418534534
"17920",17920,3750,170,35,3,20,-32.5110931647941,20.2724757801809
"17921",17921,7076,139,12,1,8,-28.575514187105,8.51138590088533
"17922",17922,5888,134,22,4,25,7.77306200470775,15.9286003851308
"17923",17923,2623,102,35,8,30,4.90933193359524,22.9815925092509
"17924",17924,1474,164,36,6,27,-26.2447295943275,14.4985868237666
"17925",17925,4176,189,22,4,13,-25.2978534670547,16.4692311459372
"17926",17926,9901,148,13,1,25,39.5236370619386,4.4763773352732
"17927",17927,7717,173,30,1,11,24.7364065144211,21.4266565034187
"17928",17928,2126,140,29,3,24,-7.33272051438689,24.1778592339011
"17929",17929,1022,65,18,3,23,-47.0871929079294,19.3398870028667
"17930",17930,8070,104,13,5,19,32.4445801321417,11.5375851435806
"17931",17931,4086,145,25,4,15,-24.6962238568813,13.3992523714693
"17932",17932,3796,62,35,8,23,34.1763806995004,2.40122091400926
"17933",17933,262,100,18,8,15,27.7270725695416,25.8750298317489
"17934",17934,12204,165,35,8,26,26.285293023102,10.0895590043121
"17935",17935,486,168,15,2,12,7.66569462139159,8.72294721100619
"17936",17936,2749,91,27,9,14,4.36714051757008,7.49869259088952
"17937",17937,11631,74,31,10,18,-41.9817874440923,24.894253857062
"17938",17938,1463,54,34,6,31,-13.5098011465743,12.350231308843
"17939",17939,6273,185,11,8,32,-34.2688007745892,18.3312356448073
"17940",17940,8546,124,13,5,28,45.921365567483,13.3828804550872
"17941",17941,6165,39,36,6,25,20.4657821217552,7.47810293322126
"17942",17942,10556,200,36,3,10,21.4923097752035,2.63842726933095
"17943",17943,3560,179,28,7,29,39.7975751198828,15.1892028136668
"17944",17944,9524,191,32,5,22,-26.1531623080373,15.6157493035318
"17945",17945,12106,78,21,9,24,44.9549278477207,25.3983004183644
"17946",17946,5686,144,14,8,12,-10.2943659061566,3.48879341641557
"17947",17947,8002,184,26,10,18,46.7114604311064,15.5777855043742
"17948",17948,9076,116,18,10,12,-17.2068307874724,9.22856196360383
"17949",17949,5145,189,25,1,19,36.1345654353499,7.21841774617182
"17950",17950,514,134,38,7,28,18.0157086113468,23.7119608185899
"17951",17951,1765,60,38,3,27,26.2671253876761,12.5191415891699
"17952",17952,4183,108,35,6,20,-10.3091959608719,26.2410503370112
"17953",17953,4929,116,30,7,15,37.4477501958609,19.9300545508934
"17954",17954,9040,112,22,6,25,36.5444368449971,19.5080737285046
"17955",17955,12099,54,19,7,23,-47.0709702931345,17.7466055970318
"17956",17956,5157,180,32,5,11,-27.9832194093615,2.53678764052177
"17957",17957,8593,121,12,1,24,-22.1967162331566,25.9771487907062
"17958",17958,5026,140,34,10,23,-33.5634088842198,22.3054669677275
"17959",17959,9064,125,34,4,23,-10.7380347093567,25.4654247103792
"17960",17960,6813,43,30,6,21,-3.18146778736264,0.800164475789061
"17961",17961,1404,145,32,6,9,7.53701443318278,2.84338650230458
"17962",17962,12213,94,14,6,8,-34.4617388444021,14.3189331192127
"17963",17963,10513,81,13,10,24,22.4734303308651,5.51001868690317
"17964",17964,6283,123,39,10,21,2.87074081134051,8.15917410190473
"17965",17965,8900,50,25,9,9,-46.9027182087302,15.596134927545
"17966",17966,2260,171,29,6,24,24.7568344697356,17.5594491262801
"17967",17967,6280,118,24,9,32,-44.8980588000268,7.69801340453327
"17968",17968,9519,101,22,1,20,-18.3034148765728,9.86961777048092
"17969",17969,12122,105,23,3,30,-34.9409569753334,9.23033618850657
"17970",17970,3883,38,19,2,31,-10.7526988256723,25.4691481474631
"17971",17971,10081,101,37,6,17,-29.0528205689043,3.97092007862986
"17972",17972,12077,67,11,1,28,-35.9327239915729,18.7740032493107
"17973",17973,6422,183,32,4,30,20.2421942725778,23.0667528366705
"17974",17974,2337,188,19,2,24,2.45908389333636,21.7513235760049
"17975",17975,3891,185,10,5,17,21.4986999053508,10.9090828014016
"17976",17976,4832,125,38,8,17,23.6501499079168,9.55369573680009
"17977",17977,9399,77,17,7,23,24.9906161334366,2.95538397498801
"17978",17978,11615,114,23,9,21,37.5196964479983,7.77817379839602
"17979",17979,8054,164,11,7,8,11.4386737346649,7.27579742717906
"17980",17980,970,25,34,3,17,-14.0865323599428,7.01412951370771
"17981",17981,600,153,34,4,12,18.1232337607071,6.87883051859494
"17982",17982,3479,192,40,1,14,-47.2167328232899,2.56955176568986
"17983",17983,8958,57,14,1,26,-8.63118635024875,12.3176383950484
"17984",17984,4242,172,20,8,11,4.00526393204927,22.4905811304993
"17985",17985,12184,62,27,2,22,-0.514262611977756,25.0315874294213
"17986",17986,3747,109,31,4,8,-1.19092031382024,22.0340476071332
"17987",17987,3031,148,39,4,24,-36.0551875317469,16.2403281041773
"17988",17988,4251,111,33,10,24,-12.5106486026198,10.8024614954123
"17989",17989,3646,66,15,7,32,-9.17209074832499,18.3647713008677
"17990",17990,11925,168,23,10,26,34.5793324988335,2.47835443886276
"17991",17991,8842,101,27,2,22,-22.3393729422241,14.3549855207661
"17992",17992,8397,138,36,7,24,2.97102842014283,7.92654942463641
"17993",17993,8768,76,30,7,28,33.5732980631292,23.4553142478094
"17994",17994,2386,40,15,5,9,-36.0302695306018,10.5109746379051
"17995",17995,11284,105,14,2,10,44.8722918052226,15.5909946376805
"17996",17996,6368,191,15,6,28,-23.1236897176132,8.50588640647428
"17997",17997,8522,193,33,3,26,14.4904843298718,5.56752038146439
"17998",17998,2122,151,18,10,32,-27.1656843833625,18.7665851263141
"17999",17999,7933,135,19,4,32,29.5992532279342,5.8834573028225
"18000",18000,12184,64,11,3,24,-31.1843190109357,20.2084869946479
"18001",18001,2586,181,31,4,25,6.08530377503484,6.4546146875117
"18002",18002,12024,132,40,4,9,30.3630740381777,19.7180966226847
"18003",18003,6288,89,24,6,13,-9.00801562238485,1.72008899150975
"18004",18004,8971,183,21,3,31,-43.9914820482954,7.51399338423973
"18005",18005,3058,188,18,4,16,43.0763322161511,4.59762273322721
"18006",18006,1791,124,40,5,23,11.6174288792536,2.48621206608252
"18007",18007,1334,55,39,2,24,36.0430005937815,3.74467070210353
"18008",18008,10642,135,11,6,14,22.2157787997276,11.6359892291075
"18009",18009,1188,79,10,8,18,42.5044105621055,6.61993839496723
"18010",18010,10443,144,35,9,26,20.7160607213154,8.76322331385244
"18011",18011,1998,183,18,2,24,16.2737037986517,12.2865751916361
"18012",18012,3445,28,28,10,9,29.8579031368718,20.0577245399556
"18013",18013,2338,163,17,6,25,-0.069514405913651,5.149722835975
"18014",18014,10566,147,20,3,27,-13.7465404113755,6.99459037817852
"18015",18015,5896,97,14,1,17,4.97040285263211,0.204678078317316
"18016",18016,8818,113,28,10,9,-25.6990859517828,13.2039760578808
"18017",18017,1985,139,16,4,18,48.8415415398777,1.11884572728653
"18018",18018,10931,177,18,6,18,48.2876369496807,16.8702459602947
"18019",18019,3518,52,23,7,25,-40.7073852140456,11.7275239503116
"18020",18020,10781,95,34,4,24,-36.3906419835985,11.2091992612449
"18021",18021,10267,36,26,4,31,9.9021915346384,16.1474167633229
"18022",18022,7555,142,28,1,16,-22.6316072978079,17.9573682292318
"18023",18023,9843,103,28,6,16,30.9416853822768,5.82555102498853
"18024",18024,7145,152,35,1,15,-45.1843409799039,8.1962095097031
"18025",18025,2131,98,31,2,13,-5.29945390298963,13.9736569294746
"18026",18026,9972,78,19,8,13,-33.7266139220446,18.2893418875458
"18027",18027,5140,115,31,6,32,45.6945469835773,11.6052093234479
"18028",18028,1250,65,12,5,17,-3.3167542424053,11.9743992319591
"18029",18029,9144,27,12,2,24,43.4417792595923,5.66015844428749
"18030",18030,4268,114,10,4,12,5.17172585241497,11.5911444911212
"18031",18031,3298,101,14,4,23,39.2978581367061,13.3686606810947
"18032",18032,9208,164,25,9,12,-13.0615601083264,3.2194486502558
"18033",18033,11249,88,14,9,10,-3.60316622536629,22.1829299758507
"18034",18034,2208,157,30,2,32,-46.9438217580318,8.93150857086456
"18035",18035,1679,88,39,3,32,7.46218282729387,18.0664059415946
"18036",18036,5495,40,32,8,10,-34.7761264303699,18.9032395787344
"18037",18037,9767,173,27,1,23,11.5144264884293,26.1916252227949
"18038",18038,10644,28,27,9,28,1.27599914558232,5.41648881334183
"18039",18039,10505,100,38,1,20,-1.77119008731097,3.74681624282943
"18040",18040,1504,141,33,8,11,-16.9862781185657,7.94120465547685
"18041",18041,9099,116,17,8,11,-14.1732384217903,1.33327999510407
"18042",18042,3213,107,37,2,18,-24.6406307211146,25.9611264972035
"18043",18043,11717,42,11,4,13,10.8242623275146,24.7026751600313
"18044",18044,12254,68,13,9,9,-18.0625659413636,2.43599686844787
"18045",18045,5208,71,40,10,22,-3.7469164468348,2.79922900368669
"18046",18046,5021,49,32,5,9,46.8311428558081,8.31910249784123
"18047",18047,521,169,19,4,24,-30.9595131315291,1.65385831180867
"18048",18048,5437,188,25,2,19,-44.377580541186,24.5246738087311
"18049",18049,6771,95,27,8,13,14.7334376350045,9.83308995658927
"18050",18050,657,146,14,7,28,-10.7654840452597,10.691901735533
"18051",18051,11257,174,40,9,13,9.9073056364432,7.47738176623685
"18052",18052,10159,148,37,3,13,-24.0539819933474,10.3119980300746
"18053",18053,8126,73,35,9,10,0.111841782927513,20.7389619471706
"18054",18054,11578,188,37,8,32,-29.6343215741217,1.21461416333518
"18055",18055,7765,160,20,4,29,-18.3824403444305,15.5561160983227
"18056",18056,9864,124,15,5,17,21.0824305191636,9.16864365289663
"18057",18057,4822,100,20,3,25,-7.74923781864345,18.7359349772814
"18058",18058,304,115,25,3,18,-12.3977410141379,21.2165112440072
"18059",18059,10725,155,21,3,23,48.0210290523246,10.7637874251003
"18060",18060,8589,159,11,7,15,45.6395382760093,11.9034605294657
"18061",18061,2282,28,23,2,27,28.1675724079832,1.97292985737021
"18062",18062,5734,173,38,8,24,-2.85303865093738,0.403384227705654
"18063",18063,3354,148,24,10,9,-31.2278079567477,1.6157860849509
"18064",18064,2515,74,15,4,20,0.373301142826676,0.405139930931153
"18065",18065,872,37,17,8,10,24.3781229481101,22.4998450231585
"18066",18066,1341,182,18,4,27,40.8557524206117,18.6339502788899
"18067",18067,2423,98,38,3,32,19.2109605763108,14.6698249926444
"18068",18068,12198,41,30,1,28,48.6208897316828,13.7271551292427
"18069",18069,9066,148,31,8,9,28.2152857398614,16.041983491512
"18070",18070,6828,130,31,5,12,-30.3218273678795,7.53981212106533
"18071",18071,12091,167,23,4,27,-35.9004416037351,3.34083666265663
"18072",18072,8011,127,12,5,30,22.8498215088621,16.7946288993075
"18073",18073,10586,155,33,8,21,-22.3646463127807,17.1204354190608
"18074",18074,2146,46,30,4,25,-36.0699992626905,13.0026730607557
"18075",18075,2513,43,10,1,16,-30.5500633548945,6.25573601258686
"18076",18076,3124,29,18,2,11,30.5713952286169,20.1143213376768
"18077",18077,11318,121,25,4,23,-33.0512823071331,16.3644765313319
"18078",18078,1318,88,10,7,26,-24.4935530936345,21.9429007614397
"18079",18079,10313,144,40,5,18,-12.1076704934239,2.58270653707138
"18080",18080,11419,47,24,2,32,33.972392231226,8.0254032994085
"18081",18081,8651,199,19,10,31,24.5101943844929,3.06844875161
"18082",18082,11747,109,32,6,30,-40.2165087871253,26.1240819102239
"18083",18083,8065,151,27,9,9,-45.0045968871564,25.0495661414072
"18084",18084,11183,54,14,3,16,-12.4354637926444,1.29363014952838
"18085",18085,5608,113,19,1,25,-0.921842968091369,6.74773698690766
"18086",18086,4203,27,12,1,15,-10.7498162658885,24.6961437391958
"18087",18087,10105,140,26,2,21,-31.6242808941752,14.5478516656279
"18088",18088,9390,38,32,3,23,33.3149370038882,4.17883175456594
"18089",18089,10029,78,29,7,24,-9.26550887525082,1.80789106414956
"18090",18090,5135,92,23,7,8,19.7208882309496,9.35890618794365
"18091",18091,444,51,33,7,17,10.4880271945149,0.181808434264036
"18092",18092,4931,194,12,9,25,-31.1913287034258,2.63770238813944
"18093",18093,11103,186,32,9,31,-18.2921960251406,10.683809508628
"18094",18094,9959,33,25,8,24,3.40330116450787,0.257642264274647
"18095",18095,2757,34,12,5,10,-9.32914526201785,21.0067793906527
"18096",18096,5559,128,23,4,28,28.469568840228,15.47121435869
"18097",18097,10133,94,18,6,15,-20.0482496991754,2.15055487681669
"18098",18098,4480,140,16,10,23,4.9584272550419,23.6442462699662
"18099",18099,2331,60,24,10,31,42.425197083503,5.87723050866649
"18100",18100,1852,162,25,9,17,31.7493685986847,25.0306048550608
"18101",18101,5592,154,13,2,18,21.7207121895626,8.07986402701493
"18102",18102,2159,27,12,8,25,23.2021795585752,1.67278378258669
"18103",18103,11708,87,29,4,13,42.9542129393667,0.532868168879068
"18104",18104,1425,197,23,2,14,-35.0987621117383,23.7105333414495
"18105",18105,10260,110,32,6,11,-27.5079143699259,9.99470100556523
"18106",18106,5323,45,31,2,31,10.2024315856397,12.1723103312568
"18107",18107,757,158,38,3,16,-0.75102171394974,25.9758207148789
"18108",18108,4688,88,22,6,20,-14.1716043232009,19.4097868749527
"18109",18109,9186,129,23,5,11,30.4970347089693,21.7582104625008
"18110",18110,9104,60,28,7,25,28.1490880530328,19.4067887386053
"18111",18111,800,120,27,5,28,-4.46091045159847,10.6940635089481
"18112",18112,6567,137,24,5,13,-1.23622980900109,7.00306583475042
"18113",18113,7748,162,27,5,14,-26.4734996715561,19.5618484321891
"18114",18114,10223,72,26,2,20,31.1612128978595,8.53132088944968
"18115",18115,9318,180,25,2,24,23.2832761947066,11.5844453016489
"18116",18116,6394,91,37,1,26,-13.4314462309703,10.438551986282
"18117",18117,3488,185,27,4,25,-48.1427086750045,22.2973576135153
"18118",18118,2084,186,35,5,11,-19.4634960964322,18.105227920024
"18119",18119,9701,89,14,5,8,21.3039091788232,21.4813673785541
