sim_number,oxcal_target,a_pass,targets,span,samples,errors,offset,offset_sd,model_run,accuracy_68,accuracy_95,precision_68,precision_95,off_target_68,off_target_95
9006,T10087,Pass,10087,32,4,28,-33.15048746,0.550906962,1,0,0,76,144,222,208.5
9007,T10069,Pass,10069,79,2,31,17.31694292,20.46736503,1,1,1,124.5,237.5,0,0
9008,T10086,Pass,10086,61,9,19,-7.591441507,10.14091488,1,1,1,23.5,73,0,0
9009,T10050,Fail,10050,79,22,17,-45.7926953,7.734082816,1,0,0,12,38,221,3
9010,T9926,Pass,9926,68,4,31,-3.079629363,24.29173916,1,1,1,75,160.5,0,0
9011,T10030,Pass,10030,68,21,18,-20.95237093,18.50941322,1,1,1,7,23,0,0
9012,T10027,Fail,10027,57,3,14,28.55425924,22.62970034,1,0,1,37.5,121,2,0
9013,T10011,Pass,10011,75,13,27,-4.957601242,24.08865596,1,1,1,15.5,51.5,0,0
9014,T9992,Pass,9992,81,17,14,21.14419355,0.085969342,1,1,1,11,28,0,0
9015,T9960,Pass,9960,55,23,30,24.83491742,25.39879726,1,1,1,19,54.5,0,0
9016,T10030,Pass,10030,96,12,28,-49.49622592,19.23816593,1,0,0,24.5,50,234.5,220
9017,T9987,Pass,9987,34,12,26,17.82178911,26.14289813,1,1,1,72,149.5,0,0
9018,T9940,Pass,9940,68,12,18,10.72847664,22.59701003,1,0,1,42,99.5,11.5,0
9019,T9906,Pass,9906,77,11,29,-22.93083873,20.99632811,1,1,1,35.5,122,0,0
9020,T9967,Pass,9967,48,13,30,18.63921878,8.72461336,1,1,1,10,18.5,0,0
9021,T10020,Pass,10020,73,25,21,-29.34606636,3.350001253,1,1,1,12.5,34,0,0
9022,T9966,Pass,9966,36,21,19,-20.32577505,10.83775189,1,0,0,12,38.5,68.5,43
9023,T10077,Pass,10077,51,15,32,27.71186237,23.11022986,1,0,0,52,119,33.5,27.5
9024,T9927,Pass,9927,52,20,26,32.46686039,0.565692826,1,0,0,12,25.5,195,188.5
9025,T10016,Pass,10016,41,19,15,-46.57180351,23.23295567,1,0,0,17,29.5,47.5,40.5
9026,T10094,Pass,10094,28,11,19,29.51887869,20.08825518,1,0,0,43.5,109,34,8
9027,T10088,Pass,10088,37,6,9,24.78662864,14.22130985,1,0,0,56.5,127.5,15,7.5
9028,T10080,Pass,10080,66,12,14,-32.54625641,21.93403196,1,0,0,15,33.5,216.5,207.5
9029,T10090,Pass,10090,38,15,29,30.01744007,19.29808389,1,0,0,51,124,28.5,3.5
9030,T10091,Pass,10091,26,5,30,-20.1453909,20.73656754,1,1,1,62.5,174,0,0
9031,T10016,Pass,10016,87,9,26,20.20609188,14.34962533,1,0,1,31,84,31,0
9032,T10011,Pass,10011,57,21,18,-47.41537634,7.020176126,1,0,0,17,43,51.5,47
9033,T10059,Pass,10059,36,3,23,-37.31434203,16.41435822,1,0,1,55,163.5,219.5,0
9034,T10021,Pass,10021,54,2,22,36.16648067,11.49684442,1,0,1,69,180.5,29,0
9035,T10044,Pass,10044,42,2,22,23.75722122,4.701851584,1,0,1,67,170,24,0
9036,T10002,Pass,10002,61,6,11,48.15217394,9.246327158,1,0,0,17,31,118.5,110.5
9037,T10097,Pass,10097,55,17,22,47.3672465,23.31031139,1,0,0,9,18,32,27
9038,T10030,Pass,10030,68,8,31,-3.527770122,18.19082615,1,1,1,35.5,104,0,0
9039,T9924,Pass,9924,82,20,21,-2.327804617,18.20491471,1,1,1,15,36.5,0,0
9040,T10095,Pass,10095,79,14,17,-17.34083274,20.35546145,1,0,1,21,54.5,0.5,0
9041,T10017,Pass,10017,88,9,14,-19.08138169,21.6386441,1,1,1,10.5,21,0,0
9042,T10010,Fail,10010,79,16,8,35.57784026,26.3609019,1,0,0,6.5,14,80,76
9043,T9930,Pass,9930,89,16,13,-1.076848363,3.821430351,1,1,1,11,31.5,0,0
9044,T9913,Pass,9913,45,22,21,-13.4278913,25.19118077,1,1,1,37.5,60.5,0,0
9045,T10085,Pass,10085,32,14,31,4.119076603,11.34466318,1,1,1,31.5,91,0,0
9046,T9977,Pass,9977,53,19,8,-3.359689424,24.63825422,1,1,1,8.5,17,0,0
9047,T10022,Pass,10022,84,17,25,-16.59826119,18.42495122,1,1,1,21.5,38.5,0,0
9048,T9975,Pass,9975,95,12,26,-24.80444454,0.874480219,1,1,1,37,106,0,0
9049,T10070,Pass,10070,100,11,17,0.749183679,20.54562897,1,1,1,22,33,0,0
9050,T9980,Pass,9980,38,13,18,-22.47876478,2.525236092,1,0,1,24,79,67.5,0
9051,T9928,Pass,9928,63,18,27,-22.58585568,21.84226296,1,1,1,28.5,100.5,0,0
9052,T10007,Pass,10007,54,6,24,-31.54657136,1.98696373,1,1,1,71,167,0,0
9053,T9915,Pass,9915,88,16,30,-22.53118942,17.76690297,1,0,0,19.5,61.5,26.5,18
9054,T9910,Pass,9910,29,15,18,37.07952285,2.464149324,1,0,0,22,62.5,43,36.5
9055,T9936,Fail,9936,82,22,24,19.34540397,20.62808569,1,1,1,14,41.5,0,0
9056,T10001,Pass,10001,54,22,31,49.93349209,13.75095455,1,0,0,12.5,25.5,133.5,123.5
9057,T9976,Pass,9976,69,2,29,33.9729842,18.74745547,1,1,1,59.5,168,0,0
9058,T10031,Pass,10031,32,17,9,-6.466669799,17.18780566,1,1,1,15,51,0,0
9059,T9925,Pass,9925,91,12,30,38.49187384,2.673786712,1,1,1,38,113.5,0,0
9060,T9971,Pass,9971,96,2,23,-39.57033718,22.93227371,1,1,1,55,134.5,0,0
9061,T10073,Pass,10073,100,21,20,-29.02874185,17.26187582,1,1,1,18,56.5,0,0
9062,T9926,Pass,9926,48,4,32,-19.43295591,15.62392587,1,0,1,57.5,223,1,0
9063,T9906,Pass,9906,32,10,26,43.85714517,18.4300903,1,0,0,20.5,54,229,43.5
9064,T9996,Fail,9996,79,8,12,41.19701979,17.82855475,1,1,1,40,94.5,0,0
9065,T9955,Pass,9955,89,2,25,-12.50384466,5.787910275,1,0,1,106.5,185.5,1,0
9066,T10081,Pass,10081,49,7,12,-47.2124568,21.80789125,1,0,0,13,54,220,212
9067,T9994,Pass,9994,85,23,32,13.52843726,5.060681594,1,1,1,36,68.5,0,0
9068,T9901,Pass,9901,31,7,32,-10.62029898,14.48949346,1,0,1,58.5,142,3.5,0
9069,T10003,Pass,10003,76,10,10,7.384435809,4.80395262,1,1,1,33.5,87.5,0,0
9070,T9962,Pass,9962,88,17,22,-2.415547869,22.41033337,1,1,1,13,42,0,0
9071,T10028,Pass,10028,59,25,27,11.96032958,3.263434277,1,1,1,19.5,51.5,0,0
9072,T10019,Pass,10019,82,20,29,-29.4337254,0.453932106,1,1,1,8.5,17,0,0
9073,T10049,Pass,10049,45,10,28,13.19669741,20.17571804,1,0,1,17,64.5,7,0
9074,T9961,Fail,9961,91,14,13,49.46313316,15.64949549,1,0,0,10.5,19,154,150
9075,T9923,Pass,9923,60,6,14,-49.90035573,21.0342598,1,0,0,18.5,81.5,139,14.5
9076,T10034,Pass,10034,47,5,18,17.33618488,8.493267783,1,1,1,50,133.5,0,0
9077,T10075,Pass,10075,35,19,32,35.75484944,8.673095457,1,0,0,74.5,155.5,34,25
9078,T9963,Pass,9963,46,20,12,-24.41173547,12.89868371,1,0,0,10.5,21.5,71.5,66
9079,T10051,Pass,10051,85,21,12,21.45649018,15.22141147,1,0,1,10.5,30.5,70,0
9080,T10060,Pass,10060,58,8,26,21.04953467,24.18439134,1,0,1,56.5,106.5,1.5,0
9081,T10051,Pass,10051,30,7,25,46.02655591,17.6840583,1,0,1,11.5,36.5,75,0
9082,T10016,Pass,10016,56,9,25,28.68687781,18.04880516,1,1,1,28.5,96,0,0
9083,T10011,Pass,10011,34,21,29,38.54032871,24.64510492,1,0,0,12,29.5,129.5,118
9084,T10055,Pass,10055,38,4,22,33.5198361,19.73592385,1,0,1,59,163,23.5,0
9085,T9933,Pass,9933,33,3,27,-7.425614144,19.19282124,1,1,1,78.5,194.5,0,0
9086,T10059,Pass,10059,90,3,11,-24.63732315,21.13607634,1,1,1,51.5,135.5,0,0
9087,T10063,Pass,10063,37,19,18,35.36570761,20.10533927,1,0,0,21,64,47.5,15.5
9088,T10065,Pass,10065,62,14,11,-35.35036223,13.19706429,1,1,1,10,21,0,0
9089,T10050,Pass,10050,44,20,25,-34.71427006,17.20469027,1,0,0,21,46,242,225.5
9090,T10065,Pass,10065,87,12,18,-19.90568396,3.397133905,1,1,1,12.5,32.5,0,0
9091,T9945,Pass,9945,77,2,26,-14.61080404,13.95026205,1,1,1,109.5,201,0,0
9092,T10056,Pass,10056,70,18,32,17.67643897,10.73519528,1,1,1,27,65,0,0
9093,T9997,Pass,9997,79,21,25,-14.76057321,13.25244616,1,1,1,31.5,100.5,0,0
9094,T10031,Pass,10031,89,14,13,13.93163451,21.16702147,1,1,1,10,30,0,0
9095,T10076,Pass,10076,70,2,12,-8.661800553,11.99834506,1,1,1,81.5,178.5,0,0
9096,T9917,Pass,9917,66,20,9,28.68813211,14.48987332,1,0,0,10,19.5,199,194
9097,T9984,Pass,9984,62,19,21,-45.05367612,2.837283246,1,0,0,10.5,21,74.5,71
9098,T9931,Pass,9931,42,23,20,24.96887923,9.538933769,1,0,0,15.5,44,184.5,76
9099,T9903,Pass,9903,57,19,30,-7.931392197,21.45647366,1,1,1,31,97,0,0
9100,T10000,Pass,10000,72,5,17,-26.68488515,22.21863811,1,0,1,19,54.5,22.5,0
9101,T10050,Pass,10050,51,13,23,15.57151766,15.2913519,1,1,1,21.5,48,0,0
9102,T10026,Pass,10026,29,2,15,-3.991751722,7.661301916,1,0,1,99,193.5,2.5,0
9103,T10087,Pass,10087,94,9,20,-10.3946588,7.647383018,1,1,1,21,55,0,0
9104,T9983,Pass,9983,61,16,26,34.18442323,23.99609381,1,0,1,20,66.5,2,0
9105,T9916,Pass,9916,78,19,23,46.62507405,7.118544173,1,0,0,11.5,22,202,196.5
9106,T9964,Pass,9964,37,10,13,14.31286708,19.09874999,1,1,1,7.5,24.5,0,0
9107,T10063,Pass,10063,43,18,21,-0.67531839,0.717905536,1,1,1,14,27.5,0,0
9108,T9937,Pass,9937,89,7,31,-5.684473878,11.82278477,1,1,1,53.5,134.5,0,0
9109,T9986,Pass,9986,68,23,17,42.8497982,13.63393848,1,0,0,11.5,22,132,127
9110,T10070,Pass,10070,82,8,22,-28.55181769,10.98679651,1,1,1,22,76.5,0,0
9111,T9990,Pass,9990,50,14,11,5.717596202,26.26113734,1,1,1,22.5,50,0,0
9112,T10010,Pass,10010,36,12,14,-6.803203444,3.694276729,1,1,1,49,121,0,0
9113,T10030,Pass,10030,28,20,27,31.85542123,9.044741061,1,0,0,13.5,25.5,113.5,106
9114,T9965,Pass,9965,45,2,29,-40.99366716,11.98773041,1,0,1,112,257,0.5,0
9115,T10070,Fail,10070,50,7,25,-27.39165644,10.89800277,1,0,0,57.5,118,205,196
9116,T10024,Pass,10024,59,19,17,-28.4087219,25.89332331,1,1,1,21,59.5,0,0
9117,T9984,Pass,9984,33,18,20,-36.77693345,15.18788858,1,0,0,14.5,36,92.5,84.5
9118,T10095,Pass,10095,49,12,21,42.88198205,21.54495789,1,0,0,11,23.5,34.5,28.5
9119,T10063,Pass,10063,41,21,8,19.49941653,19.07353417,1,0,0,21.5,65,33,26.5
9120,T10022,Pass,10022,30,14,16,-40.39630764,7.073630945,1,0,0,25,54.5,59,42.5
9121,T10063,Pass,10063,87,8,24,18.74158015,14.14791326,1,1,1,72,141.5,0,0
9122,T10074,Pass,10074,73,14,26,-5.122488854,1.898586856,1,1,1,24.5,55.5,0,0
9123,T10009,Pass,10009,30,15,18,32.86382582,15.43439471,1,0,0,29.5,63,42.5,27.5
9124,T9991,Pass,9991,70,17,11,11.04129825,12.29593933,1,1,1,17,66,0,0
9125,T10087,Pass,10087,71,19,25,-8.886193368,16.27060246,1,0,1,30.5,102.5,5.5,0
9126,T10019,Pass,10019,82,4,24,49.19604366,18.58190046,1,1,1,28.5,73,0,0
9127,T10064,Fail,10064,54,22,12,-45.50202852,19.29380883,1,0,0,14.5,39.5,272,211.5
9128,T9987,Pass,9987,56,6,17,-44.33408529,18.51206052,1,0,0,21.5,59,98.5,80.5
9129,T9908,Pass,9908,97,19,11,-17.49116862,8.058202031,1,1,1,9.5,20.5,0,0
9130,T9978,Pass,9978,65,20,32,0.867855595,15.14362583,1,1,1,22.5,87,0,0
9131,T10069,Pass,10069,62,9,12,48.34451135,20.12453218,1,0,0,27,74,34.5,27
9132,T9979,Pass,9979,98,2,17,1.655449509,14.18569737,1,0,1,76.5,173.5,5,0
9133,T9952,Pass,9952,90,5,20,-29.77715305,12.34300563,1,1,1,27.5,84.5,0,0
9134,T9982,Pass,9982,34,23,22,11.32497219,20.80011656,1,1,1,29.5,83,0,0
9135,T9956,Fail,9956,91,14,11,46.78980533,19.12575732,1,0,1,18.5,41,1,0
9136,T10023,Pass,10023,62,17,11,8.393591619,8.20202146,1,1,1,20,55,0,0
9137,T9920,Pass,9920,92,17,21,36.35153638,7.808237794,1,1,1,29,70,0,0
9138,T9978,Pass,9978,79,13,12,-33.02256309,19.80732014,1,0,0,11,21,69,64.5
9139,T9912,Pass,9912,32,24,13,-33.78490317,4.848288357,1,0,0,12.5,24.5,160,155
9140,T9916,Pass,9916,37,24,24,13.39635539,16.50981746,1,0,1,21.5,88.5,112.5,0
9141,T9963,Pass,9963,42,6,30,-1.345696812,25.96574976,1,1,1,92,205.5,0,0
9142,T10077,Pass,10077,67,23,28,-1.669750828,9.201951348,1,1,1,18.5,38.5,0,0
9143,T10091,Pass,10091,61,20,24,-30.95120089,0.684374539,1,0,0,11,22,210,204.5
9144,T10009,Pass,10009,67,6,25,-1.198809431,4.942407204,1,1,1,66.5,155.5,0,0
9145,T10000,Pass,10000,57,21,22,-36.05877578,25.86018685,1,0,0,11.5,33,65.5,61
9146,T9965,Fail,9965,75,15,22,42.68308019,1.169966173,1,1,1,10.5,33.5,0,0
9147,T9930,Pass,9930,64,21,32,25.17599352,22.16889747,1,0,0,12.5,28,182,174
9148,T9934,Pass,9934,35,2,29,-47.32592464,24.70001238,1,0,1,118,224.5,4,0
9149,T9983,Fail,9983,96,25,11,35.74296583,9.210711052,1,0,1,31,56,1,0
9150,T9918,Pass,9918,77,15,24,-45.35703114,18.03457688,1,0,0,22.5,46,31.5,27
9151,T10095,Pass,10095,56,17,19,-11.45885338,12.2923226,1,0,1,15,41,195,0
9152,T9940,Pass,9940,28,15,11,-6.953564961,10.69784904,1,1,1,50.5,111.5,0,0
9153,T10022,Pass,10022,56,19,20,-33.43792651,6.970277345,1,0,0,11,24.5,35,29.5
9154,T10021,Pass,10021,81,24,25,-13.61489138,1.844246784,1,1,1,10,19,0,0
9155,T10065,Fail,10065,85,8,9,32.78966083,24.41855936,1,0,1,27.5,77.5,19,0
9156,T9987,Pass,9987,81,16,20,19.50266182,11.14091587,1,1,1,30.5,71,0,0
9157,T10069,Pass,10069,40,22,14,-5.913290358,20.74673228,1,1,1,9.5,20,0,0
9158,T10074,Fail,10074,91,23,16,26.53273903,22.30804855,1,0,0,13.5,24,27,21.5
9159,T9989,Fail,9989,77,19,20,43.95807704,23.46227671,1,0,0,11.5,24,131.5,126
9160,T9936,Fail,9936,75,13,10,-44.51867188,10.16751531,1,0,0,9.5,20.5,45,41.5
9161,T9903,Pass,9903,42,12,32,-14.11401387,11.94452963,1,0,1,22.5,76,7,0
9162,T10076,Pass,10076,81,10,21,-44.4392107,15.25866991,1,0,0,19,41,220.5,210.5
9163,T10089,Pass,10089,44,16,29,-12.89246413,16.97165037,1,0,1,19,51.5,190,0
9164,T10023,Pass,10023,34,14,23,2.540026745,11.77370314,1,1,1,38.5,90,0,0
9165,T9916,Pass,9916,64,8,10,41.62382891,5.35889931,1,0,0,14.5,26,203.5,199
9166,T10058,Pass,10058,36,19,30,-17.34397465,20.16085181,1,1,1,26.5,77.5,0,0
9167,T10072,Pass,10072,56,3,18,28.02879731,1.21665525,1,0,1,90,181.5,17,0
9168,T10076,Pass,10076,48,22,11,-4.175610514,15.0431175,1,1,1,10.5,24,0,0
9169,T9990,Pass,9990,74,12,15,-15.133533,17.02162821,1,1,1,23,50.5,0,0
9170,T10021,Pass,10021,41,16,27,11.48811176,12.02097414,1,1,1,40.5,103.5,0,0
9171,T10000,Pass,10000,100,14,13,8.552822028,24.83024255,1,0,1,35.5,78.5,6,0
9172,T9952,Pass,9952,54,23,11,-40.39673309,2.454957112,1,0,0,10,30,50,45.5
9173,T9924,Pass,9924,47,25,22,1.162293949,12.15153745,1,1,1,30.5,83,0,0
9174,T10082,Pass,10082,83,2,32,41.16541336,20.71468346,1,0,1,45,141.5,15.5,0
9175,T9974,Pass,9974,65,2,27,-24.46620867,16.78250931,1,0,1,83.5,201,8,0
9176,T10040,Pass,10040,30,19,32,18.43666639,4.122766767,1,0,1,26.5,78,0.5,0
9177,T9905,Pass,9905,73,4,8,35.0363171,5.526292171,1,0,0,17.5,37.5,201.5,189.5
9178,T9935,Pass,9935,96,24,26,18.94219872,16.70789393,1,1,1,15,35.5,0,0
9179,T10089,Pass,10089,52,2,19,-11.4637879,17.83510215,1,0,1,85.5,244,138,0
9180,T10015,Pass,10015,30,22,21,-45.97844314,2.314413354,1,0,0,14.5,25.5,59.5,52.5
9181,T9912,Pass,9912,64,12,11,-8.260490629,22.99865086,1,0,1,31,65,0.5,0
9182,T9945,Pass,9945,96,25,29,-33.91073709,4.58838732,1,0,0,13.5,25,70.5,64.5
9183,T9931,Pass,9931,32,16,8,30.30894976,3.309534491,1,0,0,14.5,40.5,190,80
9184,T9939,Pass,9939,49,12,21,37.20612105,22.76967642,1,0,0,17,33,194.5,186
9185,T9957,Pass,9957,94,5,20,42.03296939,17.40271306,1,0,0,15.5,33,158.5,148
9186,T9906,Pass,9906,34,7,32,-26.99585061,11.54975555,1,1,1,47.5,142,0,0
9187,T10080,Pass,10080,87,7,12,-3.913482768,25.07656664,1,0,1,18.5,51.5,0.5,0
9188,T9961,Pass,9961,94,23,8,11.12021606,20.57948215,1,1,1,8,15,0,0
9189,T9986,Pass,9986,52,18,16,-44.93065292,7.649389794,1,0,0,10.5,27,78,71
9190,T9950,Pass,9950,36,25,26,12.23072975,19.10633644,1,0,0,12,28,182,3.5
9191,T10055,Pass,10055,90,17,8,-14.62630881,15.62067861,1,1,1,7,16.5,0,0
9192,T10021,Pass,10021,55,23,25,21.44946787,19.54358517,1,1,1,38.5,86.5,0,0
9193,T10073,Pass,10073,53,5,9,-10.59994339,20.54991694,1,1,1,34.5,80.5,0,0
9194,T9904,Pass,9904,36,18,25,32.35974547,13.26512884,1,0,0,27,72.5,210.5,34.5
9195,T9921,Pass,9921,90,24,15,-18.23521201,0.196464153,1,0,1,16.5,39,68.5,0
9196,T10051,Fail,10051,59,8,14,-29.16224189,24.28526118,1,1,1,18,43,0,0
9197,T10035,Pass,10035,50,9,11,-8.184790262,5.249791084,1,1,1,10.5,39,0,0
9198,T10016,Pass,10016,94,9,22,11.05023008,17.13684438,1,1,1,16,52,0,0
9199,T10065,Pass,10065,37,5,10,-27.26355817,22.38412743,1,1,1,23,96,0,0
9200,T9920,Pass,9920,88,19,8,-26.08019793,14.87420703,1,0,0,10.5,33,140.5,0.5
9201,T10063,Pass,10063,44,9,26,-9.187798109,1.613520665,1,1,1,22,75,0,0
9202,T10035,Fail,10035,54,3,8,37.99564596,11.83157834,1,0,0,49.5,121,8.5,1
9203,T9920,Pass,9920,93,18,15,-11.11161311,0.702605465,1,1,1,16,47,0,0
9204,T9955,Pass,9955,46,2,22,-15.38757763,25.15871229,1,0,1,98.5,193,1,0
9205,T9977,Pass,9977,32,18,13,19.07532804,23.29864161,1,0,1,9,22,1.5,0
9206,T9972,Fail,9972,65,17,11,36.6513991,23.20260228,1,0,0,10.5,29.5,145.5,139
9207,T10072,Pass,10072,39,3,32,-7.718367293,9.058887254,1,1,1,126,231,0,0
9208,T9912,Pass,9912,68,3,19,-4.310009349,7.95022544,1,0,1,51,120,4,0
9209,T10099,Pass,10099,98,5,20,12.71137958,23.70381107,1,0,1,20.5,38.5,1.5,0
9210,T9967,Pass,9967,34,19,28,-4.022219754,13.73850482,1,1,1,55,137,0,0
9211,T9975,Pass,9975,31,23,20,1.022117864,17.09082135,1,1,1,16,50.5,0,0
9212,T10017,Pass,10017,79,23,30,-29.8189597,2.21233896,1,0,1,14,40,2,0
9213,T10008,Pass,10008,61,20,10,-38.75637199,12.32906539,1,0,0,21.5,41.5,55,51
9214,T10088,Pass,10088,79,6,22,43.59925245,4.400506437,1,0,1,20.5,61,10.5,0
9215,T10001,Pass,10001,42,11,12,-11.89654719,23.0613125,1,0,1,50,100.5,3,0
9216,T9953,Pass,9953,52,24,29,24.71058373,5.792972863,1,0,1,8,31,1,0
9217,T10081,Pass,10081,100,8,18,6.03338494,20.09063978,1,1,1,28.5,88.5,0,0
9218,T10060,Pass,10060,31,8,22,-12.42863894,0.128612357,1,0,1,21.5,66.5,5,0
9219,T9936,Pass,9936,53,24,11,41.47755932,0.02394312,1,0,0,15.5,28,200.5,193.5
9220,T9983,Pass,9983,28,22,11,6.051543984,4.579474031,1,1,1,18.5,42.5,0,0
9221,T10036,Pass,10036,27,7,10,48.20684523,2.550492115,1,0,0,13.5,23.5,119,113
9222,T9955,Pass,9955,44,7,26,1.774937566,12.82746092,1,1,1,22,112,0,0
9223,T9905,Pass,9905,44,5,11,-27.27566853,12.37789886,1,0,1,23,62,0.5,0
9224,T10052,Pass,10052,92,3,16,5.609379569,4.396432551,1,1,1,41,108,0,0
9225,T10084,Pass,10084,80,4,18,3.506449703,25.60108439,1,1,1,54,131,0,0
9226,T10095,Pass,10095,72,2,25,39.20005078,17.17102183,1,1,1,56.5,164,0,0
9227,T9926,Pass,9926,56,12,12,-39.36060327,4.516497016,1,0,0,10.5,26,142.5,35.5
9228,T10021,Fail,10021,55,21,8,40.96850867,10.10074135,1,0,0,14.5,25,113,107
9229,T9961,Fail,9961,32,10,10,-29.03683872,20.84991995,1,0,0,18.5,55.5,44,32
9230,T10010,Pass,10010,67,17,14,11.61535853,20.27507892,1,1,1,13,29,0,0
9231,T10027,Pass,10027,29,8,29,6.612357916,0.912120253,1,1,1,85,165,0,0
9232,T10030,Pass,10030,93,18,24,12.64854455,4.422306205,1,1,1,15,34.5,0,0
9233,T9989,Pass,9989,49,24,20,6.952303066,18.46503183,1,1,1,37,96.5,0,0
9234,T10079,Pass,10079,50,15,24,-21.13563733,0.085049736,1,1,1,31,60.5,0,0
9235,T10020,Pass,10020,86,14,21,-25.26808344,21.68632146,1,0,1,15.5,33.5,3,0
9236,T9964,Pass,9964,47,12,17,2.862183959,23.35365924,1,1,1,24,72,0,0
9237,T9905,Fail,9905,100,6,9,46.01249802,22.97421261,1,0,1,40.5,99,23.5,0
9238,T9902,Fail,9902,57,16,10,-37.48446689,22.23851441,1,0,1,10.5,31,5,0
9239,T9943,Pass,9943,25,20,22,-18.7447465,8.812239995,1,0,0,13,29,43.5,38
9240,T9994,Pass,9994,52,21,17,-34.81975009,15.08437421,1,0,0,7.5,15.5,70.5,67
9241,T9924,Pass,9924,26,14,11,-14.60140988,11.12140778,1,0,1,43.5,110.5,11,0
9242,T9991,Pass,9991,48,24,11,-23.30798798,11.39260676,1,0,0,11,23,75,70.5
9243,T9904,Pass,9904,60,9,20,-36.63072481,0.144553426,1,0,1,54.5,122,4,0
9244,T10084,Pass,10084,68,18,32,35.04918995,1.21927508,1,0,0,13,28.5,27.5,19.5
9245,T9982,Pass,9982,31,21,21,-12.61288146,7.67040289,1,0,1,29.5,83.5,50.5,0
9246,T10002,Pass,10002,82,14,29,45.77192138,13.84274618,1,0,0,29.5,95.5,11.5,1.5
9247,T10014,Pass,10014,57,16,8,24.69952186,18.61696158,1,0,1,23,49,76,0
9248,T10042,Pass,10042,55,2,9,-45.64568168,10.22670904,1,0,1,62,168,142,0
9249,T9971,Pass,9971,32,17,32,33.62943518,3.353758284,1,1,1,10.5,34,0,0
9250,T10077,Pass,10077,100,17,23,-23.13046139,11.55349395,1,1,1,19.5,47.5,0,0
9251,T10086,Pass,10086,80,13,25,-44.03704775,20.18193251,1,0,0,19.5,31,228,222.5
9252,T9915,Fail,9915,78,23,11,-30.94769386,24.23244268,1,0,0,10,28.5,21.5,17.5
9253,T9975,Pass,9975,41,6,19,0.926392223,26.14326308,1,0,0,53,133,27.5,0.5
9254,T9988,Pass,9988,88,23,25,6.452107802,0.233684345,1,1,1,20,74,0,0
9255,T9949,Pass,9949,47,5,26,22.19691523,11.54291533,1,1,1,69,162,0,0
9256,T9977,Pass,9977,98,12,30,39.66620904,13.40095387,1,1,1,31.5,99.5,0,0
9257,T9990,Pass,9990,60,8,18,1.738405973,24.9543019,1,1,1,78.5,145.5,0,0
9258,T9991,Pass,9991,77,25,26,6.18270156,12.02721566,1,1,1,17.5,82.5,0,0
9259,T10081,Pass,10081,94,17,11,-47.83719322,2.510525895,1,0,0,13.5,26.5,218.5,211.5
9260,T10100,Pass,10100,48,11,8,20.07081595,16.47059884,1,0,0,32,86.5,6,1
9261,T9997,Pass,9997,87,22,19,12.65088066,20.1944267,1,1,1,22,41.5,0,0
9262,T10003,Pass,10003,73,22,16,6.926358026,7.71934884,1,1,1,24.5,45.5,0,0
9263,T10089,Pass,10089,65,9,13,-8.10779403,20.28273383,1,0,1,13,52.5,5.5,0
9264,T9931,Pass,9931,57,13,14,25.55771668,0.490806334,1,0,0,10.5,24,184,178.5
9265,T9932,Pass,9932,57,17,28,3.039526544,7.623551585,1,1,1,51,101,0,0
9266,T10014,Pass,10014,70,4,21,5.027138186,21.55496916,1,1,1,79,167.5,0,0
9267,T9975,Fail,9975,74,16,14,38.10742213,12.47669158,1,1,1,10,27.5,0,0
9268,T9986,Pass,9986,41,5,22,21.2381972,12.67254894,1,0,1,72.5,156.5,3.5,0
9269,T10074,Fail,10074,66,25,10,-17.41189898,26.16559938,1,1,1,8.5,18,0,0
9270,T9910,Pass,9910,43,8,32,-1.074593421,16.01836158,1,1,1,68,174,0,0
9271,T10100,Pass,10100,61,15,10,29.80325725,21.61280518,1,0,0,14,25.5,24,18
9272,T9933,Pass,9933,82,6,30,-18.1350563,20.91473882,1,1,1,90.5,211,0,0
9273,T9976,Pass,9976,75,13,20,14.35816502,17.96740138,1,1,1,14.5,38,0,0
9274,T10060,Fail,10060,84,4,29,40.8652547,23.29397614,1,0,0,45,106.5,75.5,1
9275,T9908,Pass,9908,35,21,29,33.31162068,26.39720966,1,0,0,22,55.5,42.5,37.5
9276,T9931,Pass,9931,92,5,22,44.15353304,20.83846244,1,1,1,48.5,114.5,0,0
9277,T10091,Pass,10091,62,20,22,22.53151515,2.916985712,1,0,1,35,82,2,0
9278,T10080,Pass,10080,98,24,8,-12.87028925,5.631408266,1,0,1,12,27,0.5,0
9279,T10071,Pass,10071,79,7,18,20.27722092,20.68314138,1,0,0,17.5,33.5,24.5,15.5
9280,T10036,Pass,10036,95,4,10,28.03747077,22.9124616,1,0,1,30,92.5,8.5,0
9281,T10050,Pass,10050,70,8,14,35.4199514,23.99086765,1,0,0,17.5,61,68,31.5
9282,T10012,Pass,10012,91,16,15,10.49948521,12.17864962,1,1,1,10.5,24,0,0
9283,T10045,Pass,10045,28,4,29,40.92799588,10.75813664,1,1,1,102,194,0,0
9284,T10011,Pass,10011,36,16,20,9.810571326,16.81292689,1,1,1,47,110,0,0
9285,T9954,Pass,9954,74,2,21,-19.84943573,6.215049064,1,1,1,91,173,0,0
9286,T9977,Pass,9977,39,14,30,-12.30920022,18.65781668,1,1,1,69,162,0,0
9287,T10048,Pass,10048,94,5,13,-2.815592429,18.28001709,1,1,1,77.5,134.5,0,0
